draw,entry,eci
85,Qwen1.5-14B [Base (no official chat academic scores)],112.67114909548836
85,Qwen1.5-14B-Chat [Instruct/chat],108.13910034743255
85,Qwen1.5-32B [Base (no official chat academic scores)],116.4854678470187
85,Qwen1.5-32B-Chat [Instruct/chat],118.14751275378357
85,Qwen1.5-4B [Base (no official chat academic scores)],104.5655976496396
85,Qwen1.5-4B-Chat [Instruct/chat],99.51605527762253
85,Qwen1.5-7B [Base (no official chat academic scores)],107.89854744503054
85,Qwen1.5-7B-Chat [Instruct/chat],102.30836328019235
85,Qwen2-0.5B-Instruct [Instruct/chat],96.55569726316278
85,Qwen2-1.5B-Instruct [Instruct/chat],106.87384471799501
85,Qwen2-7B-Instruct [Instruct/chat],120.55417430598791
85,Qwen2.5-0.5B-Instruct [Instruct/chat],105.34519371072344
85,Qwen2.5-1.5B-Instruct [Instruct/chat],116.47897390219973
85,Qwen2.5-14B-Instruct [Instruct/chat],129.72609230078956
85,Qwen2.5-32B-Instruct [Instruct/chat],133.07276811694044
85,Qwen2.5-3B-Instruct [Instruct/chat],123.04759958764225
85,Qwen2.5-7B-Instruct [Instruct/chat],126.42006498105088
85,Qwen3-0.6B [Non-thinking mode],113.92056837719332
85,Qwen3-0.6B [Thinking mode],119.9843409764803
85,Qwen3-1.7B [Non-thinking mode],121.33028479725392
85,Qwen3-1.7B [Thinking mode],127.09502642852297
85,Qwen3-14B [Non-thinking mode],131.2205338942062
85,Qwen3-14B [Thinking mode],137.95268970335633
85,Qwen3-30B-A3B [Non-thinking mode],131.74035502462115
85,Qwen3-30B-A3B [Thinking mode],138.68727203545492
85,Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],136.82941203524348
85,Qwen3-30B-A3B-Thinking-2507 [Thinking],141.113994508367
85,Qwen3-32B [Non-thinking mode],131.20511561091692
85,Qwen3-32B [Thinking mode],139.1698005501584
85,Qwen3-4B [Non-thinking mode],125.48394542175157
85,Qwen3-4B [Thinking mode],135.88832239988463
85,Qwen3-4B-Instruct-2507 [Instruct (non-thinking)],132.07736288699923
85,Qwen3-4B-Thinking-2507 [Thinking],137.6157094315387
85,Qwen3-8B [Non-thinking mode],129.07564312625834
85,Qwen3-8B [Thinking mode],137.154863694851
85,Qwen3.5-0.8B [Non-thinking rows],94.18851394329738
85,Qwen3.5-0.8B [Thinking (default)],116.25588528194535
85,Qwen3.5-27B [Thinking (default)],147.53619005469645
85,Qwen3.5-2B [Non-thinking rows],120.60914435116239
85,Qwen3.5-2B [Thinking (default)],130.44045003712787
85,Qwen3.5-35B-A3B [Thinking (default)],144.54087418518486
85,Qwen3.5-4B [Thinking (default)],140.4647102430344
85,Qwen3.5-9B [Thinking (default)],144.04325661459808
85,Qwen3.6-27B [Thinking (default)],148.43507042653516
85,Qwen3.6-35B-A3B [Thinking (default)],144.34479236748834
85,Qwen3.8-27B [Thinking (default)],153.45185988614918
85,SmolLM-1.7B [Pretrained (PT)],79.55931151977545
85,SmolLM-1.7B-Instruct [Instruct/chat],84.50547638948778
85,SmolLM-135M [Pretrained (PT)],78.12729728825701
85,SmolLM-135M-Instruct [Instruct/chat],78.66202050811764
85,SmolLM-360M [Pretrained (PT)],75.58954116563702
85,SmolLM-360M-Instruct [Instruct/chat],84.30585861611564
85,SmolLM2-1.7B [Pretrained (PT)],93.55935856608767
85,SmolLM2-1.7B-Instruct [Instruct/chat],103.99885732919762
85,SmolLM2-135M [Pretrained (PT)],84.27417755753078
85,SmolLM2-135M-Instruct [Instruct/chat],89.71839406933577
85,SmolLM2-360M [Pretrained (PT)],86.33840224439555
85,SmolLM2-360M-Instruct [Instruct/chat],100.55322202002732
85,phi-1 [Pretrained (PT)],86.49465081082593
85,phi-1_5 [Pretrained (PT)],82.40438214898856
85,phi-2 [Pretrained (PT)],109.2103235999709
85,phi-4 [Pretrained (PT)],130.18662626832233
86,Gemma 1.1 2B IT [Instruction-tuned (IT)],90.24153113235798
86,Gemma 1.1 7B IT [Instruction-tuned (IT)],106.19188661609459
86,Gemma 2 27B IT [Instruction-tuned (IT)],122.67339501136863
86,Gemma 2 27B [Pretrained (PT)],116.44052763159264
86,Gemma 2 2B IT [Instruction-tuned (IT)],109.00191258997786
86,Gemma 2 2B [Pretrained (PT)],99.6542941494751
86,Gemma 2 9B IT [Instruction-tuned (IT)],118.76269386150183
86,Gemma 2 9B [Pretrained (PT)],110.10522357571176
86,Gemma 2B IT [Instruction-tuned (IT)],88.10249128402239
86,Gemma 2B [Pretrained (PT)],95.74323152015238
86,Gemma 3 12B IT [Instruction-tuned (IT)],127.26644921036893
86,Gemma 3 12B [Pretrained (PT)],113.07968090128459
86,Gemma 3 1B IT [Instruction-tuned (IT)],112.67863152792619
86,Gemma 3 1B [Pretrained (PT)],86.04058447586539
86,Gemma 3 27B IT [Instruction-tuned (IT)],129.23992778138575
86,Gemma 3 27B [Pretrained (PT)],115.52385731302726
86,Gemma 3 4B IT [Instruction-tuned (IT)],122.4308462586831
86,Gemma 3 4B [Pretrained (PT)],104.15039812695407
86,Gemma 3n E2B IT [Instruction-tuned (IT)],113.58313601266842
86,Gemma 3n E2B [Pretrained (PT)],99.9168150381318
86,Gemma 3n E4B IT [Instruction-tuned (IT)],120.42210538668225
86,Gemma 3n E4B [Pretrained (PT)],107.06633827810428
86,"Gemma 4 12B [IT, Thinking mode]",141.30779532899382
86,"Gemma 4 26B A4B [IT, Thinking mode]",142.95299329348325
86,"Gemma 4 31B [IT, Thinking mode]",145.92653746442514
86,"Gemma 4 E2B [IT, Thinking mode]",129.5854917514939
86,"Gemma 4 E4B [IT, Thinking mode]",134.35965580946842
86,Gemma 7B IT [Instruction-tuned (IT)],103.14231711623704
86,Gemma 7B [Pretrained (PT)],107.69673230535979
86,Llama-2-13b-chat-hf [Instruct/chat],102.97565260450583
86,Llama-2-13b-hf [Pretrained (PT)],103.55824639733626
86,Llama-2-7b-chat-hf [Instruct/chat],91.62600154793049
86,Llama-2-7b-hf [Pretrained (PT)],100.06004604043989
86,Llama-3.1-8B [Pretrained (PT)],94.41634070834627
86,Llama-3.1-8B-Instruct [Instruct/chat],109.1722176957744
86,Llama-3.2-1B [Pretrained (PT)],89.43941480148703
86,Llama-3.2-1B-Instruct [Instruct/chat],98.73850908231428
86,Llama-3.2-3B [Pretrained (PT)],88.30151146600609
86,Llama-3.2-3B-Instruct [Instruct/chat],112.390959805971
86,Meta-Llama-3-8B [Pretrained (PT)],95.91856865348132
86,Meta-Llama-3-8B-Instruct [Instruct/chat],116.16380859425631
86,OLMo-1B-hf [Pretrained (PT)],93.35874209883293
86,OLMo-2-1124-7B-Instruct [Instruct/chat],112.28671977812188
86,OLMo-7B-Instruct-hf [Instruct/chat],102.01157676444795
86,OLMo-7B-hf [Pretrained (PT)],96.01320734078531
86,OLMoE-1B-7B-0125-Instruct [Instruct/chat],110.18879263392675
86,OLMoE-1B-7B-0924 [Pretrained (PT)],95.8393199767861
86,OLMoE-1B-7B-0924-Instruct [Instruct/chat],107.38515459642151
86,Phi-3-medium-128k-instruct [Instruct/chat],121.49568270651788
86,Phi-3-medium-4k-instruct [Instruct/chat],121.14739311027891
86,Phi-3-mini-128k-instruct [Instruct/chat],116.67068352773101
86,Phi-3-mini-4k-instruct [Instruct/chat],117.34040612269287
86,Phi-3-small-128k-instruct [Instruct/chat],119.93982402347643
86,Phi-3-small-8k-instruct [Instruct/chat],119.20371020709096
86,Phi-3.5-mini-instruct [Instruct/chat],116.87530958224984
86,Phi-4-mini-instruct [Instruct/chat],118.45293675666659
86,Qwen-1.8B-Chat [Instruct/chat],98.20060764107416
86,Qwen-14B-Chat [Instruct/chat],110.51978366405427
86,Qwen-7B-Chat [Instruct/chat],105.4749244785572
86,Qwen1.5-0.5B-Chat [Instruct/chat],80.41732374419423
86,Qwen1.5-1.8B [Base (no official chat academic scores)],101.32648788379423
86,Qwen1.5-1.8B-Chat [Instruct/chat],93.26978941005106
86,Qwen1.5-14B [Base (no official chat academic scores)],109.35527937495269
86,Qwen1.5-14B-Chat [Instruct/chat],108.26148171896958
86,Qwen1.5-32B [Base (no official chat academic scores)],112.69533471808829
86,Qwen1.5-32B-Chat [Instruct/chat],117.87493353975181
86,Qwen1.5-4B [Base (no official chat academic scores)],103.41688729660456
86,Qwen1.5-4B-Chat [Instruct/chat],97.8429319187408
86,Qwen1.5-7B [Base (no official chat academic scores)],106.86466748186102
86,Qwen1.5-7B-Chat [Instruct/chat],105.69354027283144
86,Qwen2-0.5B-Instruct [Instruct/chat],93.8343401499892
86,Qwen2-1.5B-Instruct [Instruct/chat],105.03648477473797
86,Qwen2-7B-Instruct [Instruct/chat],118.39665104236975
86,Qwen2.5-0.5B-Instruct [Instruct/chat],105.19534656510109
86,Qwen2.5-1.5B-Instruct [Instruct/chat],113.14791953184188
86,Qwen2.5-14B-Instruct [Instruct/chat],127.32965006760004
86,Qwen2.5-32B-Instruct [Instruct/chat],129.17792324587117
86,Qwen2.5-3B-Instruct [Instruct/chat],118.98819766686103
86,Qwen2.5-7B-Instruct [Instruct/chat],124.26586600848628
86,Qwen3-0.6B [Non-thinking mode],108.99172677519462
86,Qwen3-0.6B [Thinking mode],114.62392478573179
86,Qwen3-1.7B [Non-thinking mode],119.38579737973839
86,Qwen3-1.7B [Thinking mode],124.07730283780941
86,Qwen3-14B [Non-thinking mode],129.5976017614366
86,Qwen3-14B [Thinking mode],138.3868799645666
86,Qwen3-30B-A3B [Non-thinking mode],129.8434872315352
86,Qwen3-30B-A3B [Thinking mode],139.2105646932544
86,Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],138.7912553131804
86,Qwen3-30B-A3B-Thinking-2507 [Thinking],143.1199887542357
86,Qwen3-32B [Non-thinking mode],130.01074982622137
86,Qwen3-32B [Thinking mode],140.0721531573338
86,Qwen3-4B [Non-thinking mode],125.86233084144548
86,Qwen3-4B [Thinking mode],134.22835389780207
86,Qwen3-4B-Instruct-2507 [Instruct (non-thinking)],133.36864261667984
86,Qwen3-4B-Thinking-2507 [Thinking],136.42814803145285
86,Qwen3-8B [Non-thinking mode],127.28198215311038
86,Qwen3-8B [Thinking mode],137.02461903344695
86,Qwen3.5-0.8B [Non-thinking rows],108.16900726540631
86,Qwen3.5-0.8B [Thinking (default)],114.17049756696684
86,Qwen3.5-27B [Thinking (default)],148.33894835395773
86,Qwen3.5-2B [Non-thinking rows],120.00221051082042
86,Qwen3.5-2B [Thinking (default)],130.3711584822482
86,Qwen3.5-35B-A3B [Thinking (default)],144.5757596868864
86,Qwen3.5-4B [Thinking (default)],141.34895186669246
86,Qwen3.5-9B [Thinking (default)],144.5704322351793
86,Qwen3.6-27B [Thinking (default)],149.72110883224713
86,Qwen3.6-35B-A3B [Thinking (default)],147.1170380994212
86,Qwen3.8-27B [Thinking (default)],154.8476603973681
86,SmolLM-1.7B [Pretrained (PT)],81.41816720781699
86,SmolLM-1.7B-Instruct [Instruct/chat],92.18189665025857
86,SmolLM-135M [Pretrained (PT)],93.58538376250635
86,SmolLM-135M-Instruct [Instruct/chat],84.45544095718918
86,SmolLM-360M [Pretrained (PT)],94.68580456359723
86,SmolLM-360M-Instruct [Instruct/chat],91.44681426945138
86,SmolLM2-1.7B [Pretrained (PT)],102.16646805063685
86,SmolLM2-1.7B-Instruct [Instruct/chat],100.69077816131232
86,SmolLM2-135M [Pretrained (PT)],92.14224554774171
86,SmolLM2-135M-Instruct [Instruct/chat],82.35778114859168
86,SmolLM2-360M [Pretrained (PT)],93.40375111742097
86,SmolLM2-360M-Instruct [Instruct/chat],103.48856162068104
86,phi-1 [Pretrained (PT)],93.0515337109598
86,phi-1_5 [Pretrained (PT)],92.46273586753497
86,phi-2 [Pretrained (PT)],107.35302466008008
86,phi-4 [Pretrained (PT)],128.95851991283197
87,Gemma 1.1 2B IT [Instruction-tuned (IT)],97.74019869796072
87,Gemma 1.1 7B IT [Instruction-tuned (IT)],105.50618110656487
87,Gemma 2 27B IT [Instruction-tuned (IT)],121.96137854994598
87,Gemma 2 27B [Pretrained (PT)],113.0521955818612
87,Gemma 2 2B IT [Instruction-tuned (IT)],110.32559845760166
87,Gemma 2 2B [Pretrained (PT)],98.24705208596416
87,Gemma 2 9B IT [Instruction-tuned (IT)],119.20530507075699
87,Gemma 2 9B [Pretrained (PT)],111.75266221778875
87,Gemma 2B IT [Instruction-tuned (IT)],93.68966682210596
87,Gemma 2B [Pretrained (PT)],96.83378033181137
87,Gemma 3 12B IT [Instruction-tuned (IT)],127.93205562841045
87,Gemma 3 12B [Pretrained (PT)],112.60834658735054
87,Gemma 3 1B IT [Instruction-tuned (IT)],105.94582593593432
87,Gemma 3 1B [Pretrained (PT)],83.26024240453889
87,Gemma 3 27B IT [Instruction-tuned (IT)],130.26937854650075
87,Gemma 3 27B [Pretrained (PT)],121.10079569655356
87,Gemma 3 4B IT [Instruction-tuned (IT)],122.38947561908486
87,Gemma 3 4B [Pretrained (PT)],105.78576337893367
87,Gemma 3n E2B IT [Instruction-tuned (IT)],111.24557501326478
87,Gemma 3n E2B [Pretrained (PT)],100.14846520188215
87,Gemma 3n E4B IT [Instruction-tuned (IT)],116.64447633654225
87,Gemma 3n E4B [Pretrained (PT)],107.84173447554099
87,"Gemma 4 12B [IT, Thinking mode]",142.00972326188236
87,"Gemma 4 26B A4B [IT, Thinking mode]",144.74900945259813
87,"Gemma 4 31B [IT, Thinking mode]",146.84202573354764
87,"Gemma 4 E2B [IT, Thinking mode]",127.62300124110061
87,"Gemma 4 E4B [IT, Thinking mode]",131.91782212919856
87,Gemma 7B IT [Instruction-tuned (IT)],99.98967592661313
87,Gemma 7B [Pretrained (PT)],109.57250384437864
87,Llama-2-13b-chat-hf [Instruct/chat],102.51026403642257
87,Llama-2-13b-hf [Pretrained (PT)],103.8174139311452
87,Llama-2-7b-chat-hf [Instruct/chat],102.30229625685159
87,Llama-2-7b-hf [Pretrained (PT)],96.63520447889007
87,Llama-3.1-8B [Pretrained (PT)],91.49602072202268
87,Llama-3.1-8B-Instruct [Instruct/chat],114.2238135540139
87,Llama-3.2-1B [Pretrained (PT)],85.61487370241628
87,Llama-3.2-1B-Instruct [Instruct/chat],94.2728716660352
87,Llama-3.2-3B [Pretrained (PT)],90.69161667273382
87,Llama-3.2-3B-Instruct [Instruct/chat],118.02506074706892
87,Meta-Llama-3-8B [Pretrained (PT)],101.68668740634459
87,Meta-Llama-3-8B-Instruct [Instruct/chat],117.66878975557995
87,OLMo-1B-hf [Pretrained (PT)],92.12378962269074
87,OLMo-2-1124-7B-Instruct [Instruct/chat],111.2108389082145
87,OLMo-7B-Instruct-hf [Instruct/chat],97.92493461062567
87,OLMo-7B-hf [Pretrained (PT)],95.2475891726541
87,OLMoE-1B-7B-0125-Instruct [Instruct/chat],113.36461267625077
87,OLMoE-1B-7B-0924 [Pretrained (PT)],92.4797910488667
87,OLMoE-1B-7B-0924-Instruct [Instruct/chat],101.5121842617459
87,Phi-3-medium-128k-instruct [Instruct/chat],118.81046578656164
87,Phi-3-medium-4k-instruct [Instruct/chat],120.07657135615109
87,Phi-3-mini-128k-instruct [Instruct/chat],116.64312421224137
87,Phi-3-mini-4k-instruct [Instruct/chat],117.90346258458821
87,Phi-3-small-128k-instruct [Instruct/chat],117.97169934224463
87,Phi-3-small-8k-instruct [Instruct/chat],119.20414338223242
87,Phi-3.5-mini-instruct [Instruct/chat],118.58591891679683
87,Phi-4-mini-instruct [Instruct/chat],116.70924603010755
87,Qwen-1.8B-Chat [Instruct/chat],97.26155787126274
87,Qwen-14B-Chat [Instruct/chat],109.18468719498921
87,Qwen-7B-Chat [Instruct/chat],104.16382040082016
87,Qwen1.5-0.5B-Chat [Instruct/chat],65.17495579120423
87,Qwen1.5-1.8B [Base (no official chat academic scores)],100.11754833922063
87,Qwen1.5-1.8B-Chat [Instruct/chat],92.55681445119987
87,Qwen1.5-14B [Base (no official chat academic scores)],110.0662791750649
87,Qwen1.5-14B-Chat [Instruct/chat],105.93221294935499
87,Qwen1.5-32B [Base (no official chat academic scores)],114.87507530947616
87,Qwen1.5-32B-Chat [Instruct/chat],118.42435399647756
87,Qwen1.5-4B [Base (no official chat academic scores)],105.03278467642667
87,Qwen1.5-4B-Chat [Instruct/chat],98.21639797904395
87,Qwen1.5-7B [Base (no official chat academic scores)],106.70231671143225
87,Qwen1.5-7B-Chat [Instruct/chat],98.82308364457568
87,Qwen2-0.5B-Instruct [Instruct/chat],96.46639753567453
87,Qwen2-1.5B-Instruct [Instruct/chat],105.56763072252886
87,Qwen2-7B-Instruct [Instruct/chat],118.73586719876916
87,Qwen2.5-0.5B-Instruct [Instruct/chat],104.18821074929232
87,Qwen2.5-1.5B-Instruct [Instruct/chat],113.59863548304169
87,Qwen2.5-14B-Instruct [Instruct/chat],127.56478547118141
87,Qwen2.5-32B-Instruct [Instruct/chat],129.98962147890092
87,Qwen2.5-3B-Instruct [Instruct/chat],119.43187117073924
87,Qwen2.5-7B-Instruct [Instruct/chat],124.12374113703878
87,Qwen3-0.6B [Non-thinking mode],106.27878646562816
87,Qwen3-0.6B [Thinking mode],112.44121706645011
87,Qwen3-1.7B [Non-thinking mode],117.90606798885484
87,Qwen3-1.7B [Thinking mode],125.88925377349497
87,Qwen3-14B [Non-thinking mode],129.23504306130158
87,Qwen3-14B [Thinking mode],137.17862878638346
87,Qwen3-30B-A3B [Non-thinking mode],130.51360212382068
87,Qwen3-30B-A3B [Thinking mode],137.85734498755002
87,Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],135.51085175952647
87,Qwen3-30B-A3B-Thinking-2507 [Thinking],140.9961463799708
87,Qwen3-32B [Non-thinking mode],128.39334589570134
87,Qwen3-32B [Thinking mode],140.0733176629058
87,Qwen3-4B [Non-thinking mode],126.00196645704042
87,Qwen3-4B [Thinking mode],135.42015662415895
87,Qwen3-4B-Instruct-2507 [Instruct (non-thinking)],132.21116820323323
87,Qwen3-4B-Thinking-2507 [Thinking],137.23100149878613
87,Qwen3-8B [Non-thinking mode],127.01541781192586
87,Qwen3-8B [Thinking mode],135.94481934622388
87,Qwen3.5-0.8B [Non-thinking rows],86.47662340281556
87,Qwen3.5-0.8B [Thinking (default)],117.17445497596616
87,Qwen3.5-27B [Thinking (default)],148.15077614958773
87,Qwen3.5-2B [Non-thinking rows],118.98527987316444
87,Qwen3.5-2B [Thinking (default)],130.8768615562208
87,Qwen3.5-35B-A3B [Thinking (default)],145.2710729603172
87,Qwen3.5-4B [Thinking (default)],141.7938327993202
87,Qwen3.5-9B [Thinking (default)],144.34972102688127
87,Qwen3.6-27B [Thinking (default)],148.7295554219589
87,Qwen3.6-35B-A3B [Thinking (default)],145.57060773678538
87,Qwen3.8-27B [Thinking (default)],154.37675545095672
87,SmolLM-1.7B [Pretrained (PT)],91.59094044797732
87,SmolLM-1.7B-Instruct [Instruct/chat],91.58626045604848
87,SmolLM-135M [Pretrained (PT)],90.55991184312197
87,SmolLM-135M-Instruct [Instruct/chat],82.23495103240761
87,SmolLM-360M [Pretrained (PT)],90.85390922615505
87,SmolLM-360M-Instruct [Instruct/chat],87.97970014777894
87,SmolLM2-1.7B [Pretrained (PT)],96.09664785512344
87,SmolLM2-1.7B-Instruct [Instruct/chat],107.92670880780446
87,SmolLM2-135M [Pretrained (PT)],87.82096410059677
87,SmolLM2-135M-Instruct [Instruct/chat],91.98216946287755
87,SmolLM2-360M [Pretrained (PT)],91.20489668685639
87,SmolLM2-360M-Instruct [Instruct/chat],102.0828716615535
87,phi-1 [Pretrained (PT)],90.04160837853226
87,phi-1_5 [Pretrained (PT)],92.379987356015
87,phi-2 [Pretrained (PT)],106.31467071950833
87,phi-4 [Pretrained (PT)],130.6361466461358
88,Gemma 1.1 2B IT [Instruction-tuned (IT)],97.68207328047968
88,Gemma 1.1 7B IT [Instruction-tuned (IT)],109.72573381151751
88,Gemma 2 27B IT [Instruction-tuned (IT)],122.7963537738369
88,Gemma 2 27B [Pretrained (PT)],114.25874229563416
88,Gemma 2 2B IT [Instruction-tuned (IT)],112.29143250162284
88,Gemma 2 2B [Pretrained (PT)],99.9679318485975
88,Gemma 2 9B IT [Instruction-tuned (IT)],118.41353429587238
88,Gemma 2 9B [Pretrained (PT)],110.0772210758342
88,Gemma 2B IT [Instruction-tuned (IT)],89.36014331496371
88,Gemma 2B [Pretrained (PT)],95.82975509417417
88,Gemma 3 12B IT [Instruction-tuned (IT)],125.27082191244692
88,Gemma 3 12B [Pretrained (PT)],112.85922709586775
88,Gemma 3 1B IT [Instruction-tuned (IT)],108.64448919241165
88,Gemma 3 1B [Pretrained (PT)],84.51191957485577
88,Gemma 3 27B IT [Instruction-tuned (IT)],129.3448403253959
88,Gemma 3 27B [Pretrained (PT)],120.57334109977523
88,Gemma 3 4B IT [Instruction-tuned (IT)],118.91109294410354
88,Gemma 3 4B [Pretrained (PT)],106.14584471163832
88,Gemma 3n E2B IT [Instruction-tuned (IT)],117.37550980269988
88,Gemma 3n E2B [Pretrained (PT)],101.02671630973586
88,Gemma 3n E4B IT [Instruction-tuned (IT)],120.70194051062326
88,Gemma 3n E4B [Pretrained (PT)],107.4148079951748
88,"Gemma 4 12B [IT, Thinking mode]",142.13997972001323
88,"Gemma 4 26B A4B [IT, Thinking mode]",142.9072975889287
88,"Gemma 4 31B [IT, Thinking mode]",145.32744482777056
88,"Gemma 4 E2B [IT, Thinking mode]",130.43155481526819
88,"Gemma 4 E4B [IT, Thinking mode]",134.5661629700803
88,Gemma 7B IT [Instruction-tuned (IT)],100.6588578600482
88,Gemma 7B [Pretrained (PT)],107.88948805169525
88,Llama-2-13b-chat-hf [Instruct/chat],99.18341415086653
88,Llama-2-13b-hf [Pretrained (PT)],107.36418870036917
88,Llama-2-7b-chat-hf [Instruct/chat],101.35312191848567
88,Llama-2-7b-hf [Pretrained (PT)],99.52317789621044
88,Llama-3.1-8B [Pretrained (PT)],111.59547538751978
88,Llama-3.1-8B-Instruct [Instruct/chat],113.84102967797581
88,Llama-3.2-1B [Pretrained (PT)],80.1638310262737
88,Llama-3.2-1B-Instruct [Instruct/chat],96.93234881048618
88,Llama-3.2-3B [Pretrained (PT)],88.33136382441648
88,Llama-3.2-3B-Instruct [Instruct/chat],118.18272482766197
88,Meta-Llama-3-8B [Pretrained (PT)],88.86461893118081
88,Meta-Llama-3-8B-Instruct [Instruct/chat],117.99643601669352
88,OLMo-1B-hf [Pretrained (PT)],90.33547360862394
88,OLMo-2-1124-7B-Instruct [Instruct/chat],112.66034887009437
88,OLMo-7B-Instruct-hf [Instruct/chat],100.50571287295162
88,OLMo-7B-hf [Pretrained (PT)],95.9543217751991
88,OLMoE-1B-7B-0125-Instruct [Instruct/chat],110.1901439820152
88,OLMoE-1B-7B-0924 [Pretrained (PT)],96.41973873780599
88,OLMoE-1B-7B-0924-Instruct [Instruct/chat],106.57166873222107
88,Phi-3-medium-128k-instruct [Instruct/chat],122.03129727532688
88,Phi-3-medium-4k-instruct [Instruct/chat],123.07742113036305
88,Phi-3-mini-128k-instruct [Instruct/chat],117.39003203589907
88,Phi-3-mini-4k-instruct [Instruct/chat],117.65724092316614
88,Phi-3-small-128k-instruct [Instruct/chat],119.99845403317526
88,Phi-3-small-8k-instruct [Instruct/chat],122.08897962767587
88,Phi-3.5-mini-instruct [Instruct/chat],117.91236382494424
88,Phi-4-mini-instruct [Instruct/chat],119.47770277091846
88,Qwen-1.8B-Chat [Instruct/chat],98.078976806532
88,Qwen-14B-Chat [Instruct/chat],108.34140916176194
88,Qwen-7B-Chat [Instruct/chat],104.22463775287875
88,Qwen1.5-0.5B-Chat [Instruct/chat],76.19000650017517
88,Qwen1.5-1.8B [Base (no official chat academic scores)],99.57017609232341
88,Qwen1.5-1.8B-Chat [Instruct/chat],93.35369414776176
88,Qwen1.5-14B [Base (no official chat academic scores)],110.79535831404498
88,Qwen1.5-14B-Chat [Instruct/chat],108.67383441036175
88,Qwen1.5-32B [Base (no official chat academic scores)],119.02626147873926
88,Qwen1.5-32B-Chat [Instruct/chat],118.040555371716
88,Qwen1.5-4B [Base (no official chat academic scores)],105.50236001105858
88,Qwen1.5-4B-Chat [Instruct/chat],100.40128492156246
88,Qwen1.5-7B [Base (no official chat academic scores)],110.11778834402452
88,Qwen1.5-7B-Chat [Instruct/chat],97.5348437684294
88,Qwen2-0.5B-Instruct [Instruct/chat],98.82407942855656
88,Qwen2-1.5B-Instruct [Instruct/chat],106.68778066885793
88,Qwen2-7B-Instruct [Instruct/chat],118.46345380594494
88,Qwen2.5-0.5B-Instruct [Instruct/chat],105.18636172221309
88,Qwen2.5-1.5B-Instruct [Instruct/chat],113.12874142379448
88,Qwen2.5-14B-Instruct [Instruct/chat],127.58760477034978
88,Qwen2.5-32B-Instruct [Instruct/chat],128.98136994041423
88,Qwen2.5-3B-Instruct [Instruct/chat],119.92563349165869
88,Qwen2.5-7B-Instruct [Instruct/chat],121.73033178331968
88,Qwen3-0.6B [Non-thinking mode],109.51158623277388
88,Qwen3-0.6B [Thinking mode],118.24711224014368
88,Qwen3-1.7B [Non-thinking mode],118.74824250459432
88,Qwen3-1.7B [Thinking mode],128.246616930746
88,Qwen3-14B [Non-thinking mode],129.04695902459804
88,Qwen3-14B [Thinking mode],137.16722127256097
88,Qwen3-30B-A3B [Non-thinking mode],128.2457604024943
88,Qwen3-30B-A3B [Thinking mode],137.14740688419104
88,Qwen3-30B-A3B-Instruct-2507 [Instruct (non-thinking)],135.5882487799848
88,Qwen3-30B-A3B-Thinking-2507 [Thinking],141.82907895808555
88,Qwen3-32B [Non-thinking mode],128.33322418606298
88,Qwen3-32B [Thinking mode],138.1462350694836
88,Qwen3-4B [Non-thinking mode],125.15269448558863
88,Qwen3-4B [Thinking mode],134.85177797430637
88,Qwen3-4B-Instruct-2507 [Instruct (non-thinking)],131.95298610921503
88,Qwen3-4B-Thinking-2507 [Thinking],137.73947321511685
88,Qwen3-8B [Non-thinking mode],127.14715117156862
88,Qwen3-8B [Thinking mode],135.96313742117943
88,Qwen3.5-0.8B [Non-thinking rows],102.66953681326873
88,Qwen3.5-0.8B [Thinking (default)],111.22763401700206
88,Qwen3.5-27B [Thinking (default)],147.48354733321173
88,Qwen3.5-2B [Non-thinking rows],120.60657279363609
88,Qwen3.5-2B [Thinking (default)],130.80168061961015
88,Qwen3.5-35B-A3B [Thinking (default)],144.58623728774685
88,Qwen3.5-4B [Thinking (default)],141.02389145609914
88,Qwen3.5-9B [Thinking (default)],144.05201131587927
88,Qwen3.6-27B [Thinking (default)],148.77871713371397
88,Qwen3.6-35B-A3B [Thinking (default)],147.2764080842261
88,Qwen3.8-27B [Thinking (default)],154.434107033451
88,SmolLM-1.7B [Pretrained (PT)],80.2205131811234
88,SmolLM-1.7B-Instruct [Instruct/chat],93.39390286765314
88,SmolLM-135M [Pretrained (PT)],92.47443798753358
88,SmolLM-135M-Instruct [Instruct/chat],85.16032275567456
88,SmolLM-360M [Pretrained (PT)],93.27943604849658
88,SmolLM-360M-Instruct [Instruct/chat],91.2584507781408
88,SmolLM2-1.7B [Pretrained (PT)],98.23897059267955
88,SmolLM2-1.7B-Instruct [Instruct/chat],108.08722601999258
88,SmolLM2-135M [Pretrained (PT)],88.76577806481198
88,SmolLM2-135M-Instruct [Instruct/chat],98.86072325779082
88,SmolLM2-360M [Pretrained (PT)],93.4240433213167
88,SmolLM2-360M-Instruct [Instruct/chat],81.01818670659924
88,phi-1 [Pretrained (PT)],91.2370040338017
88,phi-1_5 [Pretrained (PT)],76.69516477340348
88,phi-2 [Pretrained (PT)],111.24618023578617
88,phi-4 [Pretrained (PT)],130.42813647171886
89,Gemma 1.1 2B IT [Instruction-tuned (IT)],94.57293611810636
